2490996271000 0.003815821 0.005856448 0.019662597 0.022460000 0.000230000 -0.015720000 0.051060000
2490996271000 -0.014179664 -0.158028016 0.116753869 0.008990000 -0.033480000 0.204880000 0.351550000
2490996271000 -0.008099058 -0.196384803 0.154639279 0.019840000 -0.043790000 0.246750000 0.407550000
2490996271000 -0.013268440 -0.232645777 0.177915054 0.026170000 -0.052750000 0.306930000 0.447440000
2490996271000 -0.011588051 -0.251093551 0.212321824 0.029270000 -0.058140000 0.304890000 0.511220000
2490996271000 -0.004303999 -0.291613320 0.254652278 0.040720000 -0.069180000 0.281550000 0.580310000
2490996271000 0.001835147 -0.348554071 0.298229263 0.047340000 -0.068280000 0.325100000 0.655650000
2490996271000 -0.024252318 -0.401371310 0.328107160 0.043020000 -0.057160000 0.303600000 0.659330000
2490996271000 -0.037238128 -0.467928066 0.372421974 0.040120000 -0.053490000 0.284310000 0.681310000
2490996271000 -0.048370605 -0.537282216 0.421120035 0.036600000 -0.049360000 0.279000000 0.686780000
2490996271000 -0.065330995 -0.590687732 0.474338897 0.037910000 -0.049560000 0.270820000 0.721560000
2490996271000 -0.083019957 -0.657811615 0.523857907 0.038800000 -0.050280000 0.268530000 0.728410000
2490996271000 -0.103640829 -0.712539616 0.570281605 0.036300000 -0.046800000 0.291950000 0.727580000
2490996271000 -0.126383204 -0.766882605 0.618688789 0.027250000 -0.038870000 0.298300000 0.738300000
2490996271000 -0.182834384 -0.850146405 0.689031315 0.025950000 -0.036170000 0.327440000 0.820390000
2490996271000 -0.200595761 -0.929509481 0.744874261 0.020090000 -0.030380000 0.352040000 0.872610000
2490996271000 -0.245479445 -1.013228043 0.816784467 0.022590000 -0.028410000 0.367630000 0.949700000
2490996271000 -0.267558717 -1.086324765 0.882552834 0.029760000 -0.023320000 0.356110000 0.986080000
2490996271000 -0.287182107 -1.159807561 0.947816078 0.032050000 -0.015210000 0.367200000 1.015210000
2490996271000 -0.326913836 -1.212719869 1.014821352 0.029500000 -0.012750000 0.308460000 1.007210000
2490996271000 -0.346835346 -1.288452730 1.091474224 0.032030000 -0.016800000 0.316870000 1.000060000
2490996271000 -0.364424976 -1.364760308 1.185662394 0.043260000 -0.029070000 0.303780000 1.019810000
2490996271000 -0.394969340 -1.423441526 1.262185125 0.042720000 -0.031370000 0.343100000 1.040750000
2490996271000 -0.438694881 -1.498251818 1.335828307 0.038230000 -0.037070000 0.395340000 1.031490000
2490996271000 -0.451440297 -1.601131061 1.468810725 0.027110000 -0.036360000 0.403680000 1.063560000
2490996271000 -0.484773877 -1.678383696 1.553842066 0.036890000 -0.045610000 0.415020000 1.082770000
2490996271000 -0.509208895 -1.777346702 1.640354119 0.039980000 -0.050770000 0.454390000 1.090810000
2490996271000 -0.538317923 -1.869559772 1.706531624 0.045600000 -0.043510000 0.434710000 1.082250000
2490996271000 -0.594984631 -1.952834017 1.783198578 0.039430000 -0.037570000 0.414870000 1.109220000
2490996271000 -0.642522963 -2.034042214 1.869899230 0.037370000 -0.034670000 0.343170000 1.093040000
2490996271000 -0.690744772 -2.097346324 1.980114807 0.031200000 -0.030450000 0.302560000 1.136800000
2490996271000 -0.727994129 -2.150672063 2.065071972 0.024570000 -0.025140000 0.245270000 1.125540000
2490996271000 -0.778815073 -2.156253081 2.155157394 0.023960000 -0.025470000 0.223140000 1.146960000
