697241573299000 0.00000 0.00000 0.00000 -0.64160 0.02840 0.76648 0.00728
697241673290000 -0.25451 0.00111 0.00000 -0.64740 0.01466 0.76197 -0.00777
697241773281000 -0.86554 0.64005 0.00000 -0.64746 0.01060 0.76196 -0.01030
697241873272000 -1.33025 1.79279 0.00000 -0.64660 0.01328 0.76268 -0.00704
697241973263000 -2.31635 2.59451 0.00000 -0.64324 0.01433 0.76552 -0.00525
697242073254000 -3.90420 2.79162 0.00000 -0.63996 0.00792 0.76834 0.00606
697242173245000 -6.02065 3.09060 0.00000 -0.63697 -0.00860 0.77078 0.01017
697242273235000 -7.96296 3.18251 0.00000 -0.63152 -0.02464 0.77490 0.00990
697242373226000 -9.29733 3.46046 0.00000 -0.62774 -0.03428 0.77755 0.01359
697242473217000 -10.41532 4.00527 0.00000 -0.62391 -0.03483 0.78046 0.01996
697242573208000 -11.50651 4.26660 0.00000 0.01862 0.77723 0.04053 0.61699
697242706529000 -12.35248 4.09940 0.00000 3655721.08324 2157643.03900 -4654321.70676 1340194.07199
697242773190000 -13.60957 3.90229 0.00000 0.83959 0.05399 -0.44393 0.50024
697242873181000 -14.99855 3.51251 0.00000 -0.60213 -0.03892 0.79711 0.02336
697242973171000 -16.14333 3.20799 0.00000 -0.60075 -0.03650 0.79829 0.02236
697243073162000 -16.69357 3.23789 0.00000 -0.60026 -0.03466 0.79873 0.02277
697243173153000 -17.18919 3.28661 0.00000 -0.60053 -0.03268 0.79865 0.02148
697243273144000 -17.94241 3.60442 0.00000 -0.60288 -0.03124 0.79689 0.02299
697243373135000 -18.72758 4.34080 0.00000 -0.60874 -0.02847 0.79246 0.02513
697243473126000 -19.50553 4.27769 0.00000 -0.61155 -0.02124 0.79056 0.02365
697243573117000 -19.78787 3.96431 0.00000 -0.61243 -0.01688 0.78989 0.02684
697243673107000 -19.72501 3.76277 0.00000 -0.61332 -0.01250 0.78932 0.02562
697243806429000 -19.91873 3.94770 0.00000 -0.61372 -0.01483 0.78894 0.02649
697243873089000 -20.33707 4.00971 0.00000 -0.61385 -0.01668 0.78872 0.02879
697243973080000 -20.53079 4.15588 0.00000 0.01671 -0.61501 -0.03625 0.78751
697244106401000 -20.46999 3.95434 0.00000 -0.54837 0.77247 0.76220 0.64987
697244173062000 -20.11141 4.27104 0.00000 0.78769 -0.02673 0.61537 -0.01245
697244273053000 -19.47565 4.15366 0.00000 0.02545 0.78981 0.02122 0.61246
697244373043000 -18.94706 4.11712 0.00000 0.79048 -0.03220 0.61083 -0.03141
697244473034000 -18.07224 4.39395 0.00000 0.07653 0.18179 -0.01238 1.40082
697244573025000 -16.68944 4.72173 0.00000 -0.61110 -0.03623 0.79012 0.03105
697244673016000 -15.40968 4.91994 0.00000 0.03661 -0.61591 -0.03510 0.78618
697244773007000 -14.12786 5.23775 0.00000 -0.62535 -0.03547 0.77854 0.03948
697244872998000 -13.54053 5.52012 0.00000 0.84212 -0.66980 0.54950 0.74095
697244972989000 -13.07067 5.41603 0.00000 -0.54542 0.74583 0.75418 0.67563
697245072979000 -12.47715 3.90672 0.00000 0.77131 -0.05151 0.63361 -0.03105
697245172970000 -12.00729 3.59666 0.00000 0.05331 0.77017 0.02738 0.63502
697245272961000 -10.09795 3.79155 0.00000 0.75514 -0.04526 0.58306 -0.03951
697245372952000 -5818547.13059 1006515.64790 0.00000 -12792668747968.58398 8593258460715.34277 16673137800172.53711 8741420773183.84375
697245472943000 -5818547.13059 1006515.64790 0.00000 -750744092.90397 722760548.09968 -877038799.37053 1211822945.64624
697245572934000 -5818547.13059 1006515.64790 0.00000 0.88304 -0.66604 0.40587 0.11251
697245672925000 -5818547.13059 1006515.64790 0.00000 -0.63399 -0.02834 0.77096 0.05359
697245772915000 -5818547.13059 1006515.64790 0.00000 0.84521 -0.68493 0.52914 0.74235
697245872906000 -5818547.13059 1006515.64790 0.00000 -0.54192 0.75191 0.74239 0.68020
697245972897000 -5818547.13059 1006515.64790 0.00000 0.77158 -0.04503 0.63424 -0.01949
697246072888000 -5818547.13059 1006515.64790 0.00000 0.04641 0.77087 0.01887 0.63500
697246172879000 -5818547.13059 1006515.64790 0.00000 0.76417 -0.04976 0.64283 -0.01834
697246272870000 -5818547.13059 1006515.64790 0.00000 0.09392 0.10102 -0.06211 1.40755
697246372861000 -5818547.13059 1006515.64790 0.00000 -0.65362 -0.01915 0.75473 0.05296
697246472851000 -5818547.13059 1006515.64790 0.00000 0.01630 -0.65217 -0.04915 0.75630
697246572842000 -5818547.13059 1006515.64790 0.00000 -0.65052 -0.01249 0.75792 0.04723
697246672833000 -5818547.13059 1006515.64790 0.00000 0.81390 -0.69675 0.55292 0.74747
697246772824000 -5818547.13059 1006515.64790 0.00000 -0.55218 0.75345 0.72084 0.69322
697246872815000 -5818547.13059 1006515.64790 0.00000 0.75974 -0.04976 0.64823 -0.01085
697246972806000 -5818547.13059 1006515.64790 0.00000 0.04439 0.75770 0.00684 0.65105
697247072797000 -5818547.13059 1006515.64790 0.00000 0.75443 -0.04571 0.65472 -0.00974
697247172787000 -5818547.13059 1006515.64790 0.00000 1.48515 0.11050 -1.66154 1.31951
697247272778000 -5818547.13059 1006515.64790 0.00000 -0.66446 -0.01184 0.74631 0.03711
697247406099000 -5818547.13059 1006515.64790 0.00000 0.01467 -0.67711 -0.03773 0.73477
697247472760000 -5818547.13059 1006515.64790 0.00000 -0.68737 -0.01438 0.72513 0.03888
697247572751000 -5818547.13059 1006515.64790 0.00000 0.77194 -0.73616 0.61461 0.70309
697247672742000 -5818547.13059 1006515.64790 0.00000 -1.78363 0.68885 1.85929 0.81041
697247772733000 -5818547.13059 1006515.64790 0.00000 -1.94675 -1.39353 0.48329 1.50729
697247872723000 -5818547.13059 1006515.64790 0.00000 0.04016 0.70704 0.01234 0.70592
