698461694052000,-0.42416,3.33792,0.49123,0.71444,0.69856,-0.02541,-0.03069,-0.12502,0.60341,0.01581
698461794043000,-0.44764,3.42263,0.49693,0.71642,0.69649,-0.02662,-0.03076,-0.17825,0.64954,0.04789
698461894034000,-0.4773,3.41663,0.4908,0.71631,0.69647,-0.02655,-0.03349,-0.2083,0.64761,0.12566
698461994025000,-0.51969,3.4565,0.48826,0.71605,0.69656,-0.02335,-0.03915,-0.20365,0.64847,0.20377
698462094016000,-0.54598,3.54761,0.5069,0.71584,0.69659,-0.02638,-0.04048,-0.18273,0.63692,0.1763
698462194006000,-0.57029,3.61977,0.52128,0.71593,0.69631,-0.0278,-0.0428,-0.17099,0.6284,0.10684
698462293997000,-0.57023,3.68543,0.5373,0.71738,0.69475,-0.02969,-0.04251,-0.15613,0.65358,0.05431
698462393988000,-0.52491,3.80855,0.56592,0.72028,0.6918,-0.03236,-0.03941,-0.11992,0.69064,0.03678
698462493979000,-0.59517,4.21271,0.68599,0.72214,0.69011,-0.03199,-0.03535,-0.11271,0.84797,0.10229
698462593970000,-0.62099,4.20218,0.66964,0.72223,0.69033,-0.02665,-0.03336,-0.08258,0.82553,0.17451
698462693961000,-0.38713,4.21533,0.67634,0.71723,0.69579,-0.0224,-0.03102,0.03108,0.82414,0.23725
698462793952000,-0.30228,4.46481,0.71768,0.71286,0.70053,-0.02188,-0.02465,0.06606,0.8618,0.22803
698462893942000,-0.31169,4.59781,0.73967,0.71251,0.70105,-0.02022,-0.02114,0.00591,0.85999,0.15371
698462993933000,-0.30334,4.64801,0.73312,0.71674,0.69688,-0.0185,-0.01733,-0.01873,0.84365,0.08085
698463093924000,-0.25949,4.73844,0.74839,0.71996,0.69363,-0.0204,-0.01095,-0.02936,0.87051,0.05441
698463193915000,-0.21242,4.71685,0.72236,0.72061,0.69296,-0.01938,-0.01224,-0.03562,0.88616,0.05979
698463327236000,-0.21007,4.83484,0.7365,0.72024,0.69324,-0.01133,-0.02355,-0.08592,0.8628,0.19001
698463393897000,-0.23611,4.87916,0.7426,0.72097,0.6924,-0.00882,-0.02636,-0.08559,0.83788,0.24365
698463493888000,-0.22452,4.97297,0.78034,0.72239,0.6908,-0.01768,-0.02507,-0.02937,0.8032,0.23948
698463593878000,-0.23142,5.06485,0.79398,0.72034,0.69271,-0.01634,-0.03161,-0.00194,0.78236,0.17349
698463693869000,-0.2104,5.25153,0.80615,0.71976,0.69304,-0.01115,-0.03892,0.02263,0.84601,0.09278
698463793860000,-0.21061,5.33357,0.81471,0.72061,0.69204,-0.01013,-0.04118,0.04454,0.90233,0.05816
698463893851000,-0.20587,5.38596,0.81338,0.72102,0.69166,-0.01073,-0.04029,0.08249,0.95331,0.08606
698463993842000,-0.13256,5.43477,0.8248,0.72005,0.69265,-0.00773,-0.04121,0.15846,0.97377,0.17924
698464093833000,-0.13387,5.50351,0.8444,0.71859,0.69428,-0.00465,-0.03973,0.12222,0.98142,0.25858
698464193824000,-0.11526,5.55603,0.86473,0.71553,0.69778,-0.00618,-0.03302,0.08209,0.94481,0.22689
698464293814000,-0.14427,5.69725,0.87816,0.71458,0.69892,-0.00247,-0.0296,0.02237,0.93138,0.11815
698464393805000,-0.13734,5.54858,0.76047,0.71664,0.69691,0.00079,-0.02716,-0.0105,0.86118,0.00445
698464493796000,-0.12525,5.78995,0.82935,0.71833,0.69529,0.00343,-0.02366,-0.03001,0.94354,0.01293
698464593787000,-0.12534,5.96708,0.87252,0.71959,0.69406,0.00125,-0.02184,-0.06845,0.99721,0.06912
698464693778000,-0.06321,6.02419,0.89508,0.71746,0.69599,0.00699,-0.02836,-0.06377,0.97618,0.20805
698464793769000,-0.10499,6.11177,0.89453,0.71292,0.70055,0.00463,-0.03079,-0.03082,0.98138,0.2831
698464893760000,-0.1133,6.20249,0.91545,0.71076,0.70261,0.00128,-0.03387,-0.01251,0.93194,0.21784
698464993750000,-0.12003,6.31525,0.93728,0.70998,0.70306,0.00375,-0.04025,0.01014,0.91226,0.13016
698465093741000,-0.13935,6.27072,0.90606,0.71227,0.70064,0.00288,-0.04205,0.02974,0.8785,0.04737
698465193732000,-0.1415,6.39002,0.92565,0.71444,0.69851,0.00066,-0.04074,0.04993,0.92481,0.04913
698465293723000,-0.15485,6.43378,0.91643,0.71567,0.69742,0.00098,-0.03777,0.07629,0.94636,0.1015
698465393714000,-0.1462,6.47731,0.91172,0.71467,0.69872,-0.00139,-0.0321,0.12752,0.97903,0.19305
698465493705000,-0.12577,6.55709,0.92448,0.71365,0.69987,-0.00012,-0.0297,0.1187,0.97146,0.25381
698465593696000,-0.11344,6.64263,0.9434,0.71287,0.70085,-0.00125,-0.02512,0.05491,0.89869,0.19443
698465693686000,-0.09139,6.76438,0.97666,0.71345,0.70037,0.00025,-0.02181,0.02137,0.88182,0.12559
698465793677000,-0.09001,6.8834,1.00311,0.71522,0.69864,0.00556,-0.01817,-0.04261,0.84812,0.08427
698465893668000,-0.04195,7.08795,1.01945,0.71646,0.69745,0.00898,-0.01291,-0.02583,0.89656,0.0676
698465993659000,-0.01885,7.16163,1.03062,0.71604,0.69786,0.01021,-0.01274,-0.03284,0.90443,0.10498
698466093650000,0.02261,7.23252,1.0352,0.70789,0.70589,0.01616,-0.01887,-0.02595,0.91509,0.2235
698466193641000,0.00694,7.36059,1.04655,0.706,0.70781,0.0125,-0.02015,-0.00587,0.93933,0.26814
698466293632000,-0.0401,7.17871,0.94965,0.708,0.70582,0.00252,-0.02358,0.01088,0.79801,0.16323
698466393622000,-0.02277,7.35124,1.01356,0.70955,0.7041,0.00277,-0.02779,0.04011,0.81185,0.10778
698466493613000,-0.04371,7.27869,0.99098,0.71113,0.70253,-0.00145,-0.02741,0.04983,0.7625,0.04026
698466593604000,-0.02976,7.31065,0.991,0.71198,0.70166,-0.00342,-0.02722,0.08875,0.80739,0.02355
698466693595000,-0.01635,7.35785,0.99148,0.71244,0.70114,-0.00166,-0.0289,0.12137,0.8574,0.04598
698466793586000,-0.01348,7.38219,0.98219,0.71142,0.70215,0.00027,-0.02946,0.14703,0.89695,0.14291
698466893577000,0.01606,7.47531,1.00652,0.71057,0.7031,-0.0005,-0.0272,0.13356,0.90739,0.18752
698466993568000,0.02404,7.62441,1.05668,0.71234,0.70149,-0.00703,-0.02075,0.06877,0.83908,0.14378
698467093558000,0.02966,7.77755,1.08802,0.71712,0.69666,-0.00699,-0.01881,0.02548,0.81616,0.09392
698467193549000,0.05507,7.8919,1.12323,0.72287,0.69073,-0.00561,-0.01789,-0.02956,0.8308,0.07601
698467293540000,0.09998,8.0369,1.14731,0.72691,0.68655,-0.00804,-0.01367,-0.06666,0.88995,0.06718
698467393531000,0.02669,8.10022,1.1006,0.72308,0.69049,-0.00443,-0.01886,-0.13291,0.90041,0.07749
698467493522000,0.16505,8.37401,1.11038,0.72003,0.69335,0.00523,-0.02811,-0.09167,0.98391,0.21271
698467593513000,0.17596,8.43594,1.14981,0.71563,0.69752,0.00963,-0.03539,-0.0487,0.98149,0.29236
698467693504000,0.17983,8.50903,1.1838,0.71473,0.69856,-0.00269,-0.03428,-0.02833,0.93425,0.21607
698467793494000,0.12042,8.42521,1.14499,0.71573,0.69738,-0.00693,-0.03667,-0.01775,0.86649,0.1113
698467893485000,0.1181,8.58762,1.19183,0.71667,0.69616,-0.00442,-0.04162,0.00774,0.93797,0.0597
698467993476000,0.11293,8.65797,1.19102,0.71816,0.69465,-0.00402,-0.0411,0.03296,0.99787,0.04525
698468093467000,0.0791,8.65753,1.17316,0.71631,0.697,-0.00686,-0.03222,0.05828,0.98807,0.07852
698468193458000,0.13272,8.70957,1.16315,0.71487,0.69878,-0.00314,-0.02558,0.1114,0.98277,0.18979
698468293449000,0.14363,8.82982,1.2046,0.7144,0.69917,0.01408,-0.02439,0.09748,0.9813,0.29202
698468393440000,0.20348,8.92223,1.23806,0.71525,0.69814,0.01868,-0.02576,0.11202,0.93592,0.25352
698468493430000,0.18366,9.04834,1.25046,0.71967,0.69361,0.01827,-0.02544,0.03266,0.91923,0.17878
698468593421000,0.17466,9.11612,1.26445,0.72535,0.68755,0.02187,-0.02576,-0.04201,0.88558,0.11247
698468693412000,0.1437,9.18648,1.26279,0.72637,0.68652,0.0241,-0.02219,-0.11952,0.87774,0.07639
698468793403000,0.07362,9.23521,1.2558,0.72584,0.68741,0.0183,-0.01694,-0.15695,0.86909,0.11341
698468893394000,0.08836,9.31937,1.26568,0.72229,0.69086,0.02218,-0.02296,-0.17657,0.86478,0.2205
698468993385000,0.07913,9.40177,1.27909,0.72052,0.69272,0.02058,-0.0238,-0.13222,0.85683,0.21775
698469093376000,0.0665,9.53646,1.31202,0.7223,0.6911,0.01431,-0.02144,-0.12306,0.82487,0.17288
698469193366000,-0.01371,9.69266,1.32306,0.72792,0.68533,0.01044,-0.01862,-0.1031,0.81325,0.13465
698469293357000,0.0061,9.70395,1.34193,0.72703,0.68612,0.01334,-0.02205,-0.02706,0.79996,0.10412
698469393348000,0.04272,9.70019,1.34783,0.72429,0.68871,0.01915,-0.02654,0.04073,0.86413,0.09173
698469493339000,0.05758,9.73344,1.33377,0.72042,0.69282,0.01692,-0.02673,0.09289,0.92257,0.11899
698469593330000,0.09282,9.7529,1.34166,0.71451,0.69903,0.01255,-0.02599,0.0997,0.93273,0.20707
698469693321000,0.12145,9.77493,1.36094,0.71095,0.70275,0.00903,-0.02482,0.08375,0.89024,0.21441
698469793312000,0.09854,9.56573,1.2528,0.70881,0.70501,0.00184,-0.02327,0.02749,0.73742,0.07246
698469893302000,0.05694,9.84319,1.3362,0.71017,0.70343,0.00175,-0.02888,-0.05035,0.84239,0.03119
698470026624000,0.04987,10.04401,1.39825,0.71759,0.6958,-0.00409,-0.03023,-0.1222,0.93347,0.02135
698470126614000,0.04868,10.11283,1.3848,0.71921,0.69401,-0.00205,-0.03304,-0.16508,0.97491,0.02234
698470193275000,0.04988,10.28457,1.41875,0.71904,0.69404,0.00124,-0.03606,-0.18269,1.05285,0.08694
698470293266000,0.05087,10.41481,1.4369,0.71806,0.69492,0.00247,-0.03831,-0.18732,1.0973,0.24478
698470393257000,0.0312,10.52874,1.46721,0.71813,0.69486,0.00273,-0.03824,-0.14612,1.06898,0.27415
698470493248000,-0.0138,10.59991,1.49101,0.71858,0.69437,0.00025,-0.03856,-0.13161,0.98045,0.19366
698470593238000,-0.02563,10.71703,1.51715,0.71942,0.6934,0.00133,-0.04044,-0.11585,1.00506,0.18012
698470726560000,-0.03687,10.84456,1.54406,0.72088,0.69216,-0.00568,-0.03481,-0.08886,1.00586,0.12759
698470793220000,-0.03631,10.88373,1.53193,0.71952,0.6937,-0.00778,-0.03171,-0.08345,0.9832,0.14279
698470893211000,0.09088,11.04253,1.58982,0.70978,0.70373,-0.00374,-0.03111,0.03229,1.05579,0.26547
698470993202000,0.09401,11.07551,1.57017,0.70505,0.70859,-0.00512,-0.028,0.07184,1.03326,0.30489
698471093193000,0.0983,11.10356,1.55834,0.70252,0.71114,-0.00574,-0.02676,0.05004,0.96591,0.21262
698471193184000,0.08782,11.24442,1.5876,0.70252,0.7112,-0.00717,-0.0247,0.00944,1.00669,0.13161
698471293174000,0.16291,10.70824,1.6742,0.7026,0.71103,-0.00386,-0.02802,-0.01306,0.83768,0.11824
698471393165000,0.19258,10.51429,1.70906,0.7043,0.7094,-0.00739,-0.02559,-0.04752,0.8006,0.10903
698471526486000,0.19495,10.63531,1.73225,0.70603,0.7076,-0.00768,-0.02773,-0.09915,0.85808,0.19133
698471626477000,0.1725,10.73026,1.75176,0.70821,0.70514,0.00112,-0.0347,-0.10029,0.86411,0.28131
698471726468000,0.14189,10.75578,1.70459,0.71009,0.70326,0.00158,-0.03441,-0.07023,0.81562,0.25531
698471793129000,0.13125,10.79949,1.69828,0.7109,0.70253,-0.00099,-0.03271,-0.05079,0.79077,0.20236
698471926450000,0.1312,10.90273,1.71895,0.71444,0.69895,-0.00387,-0.03199,0.00115,0.82901,0.13702
698472026441000,0.13433,11.00617,1.74225,0.71663,0.69661,-0.00382,-0.03411,0.03863,0.87982,0.10346
698472126432000,0.15786,10.90853,1.74975,0.7166,0.69657,-0.00334,-0.03549,0.09726,0.90688,0.10394
698472226422000,0.15113,11.0525,1.74282,0.71669,0.69641,-0.00306,-0.03693,0.13919,0.96151,0.16097
698472293083000,0.14839,11.12949,1.74608,0.71658,0.69653,-0.00503,-0.03655,0.15716,0.98398,0.24123
698472393074000,0.1609,11.23881,1.77526,0.71602,0.69707,-0.00932,-0.03639,0.09041,0.96552,0.26717
698472493065000,0.16095,11.34474,1.80711,0.71581,0.69714,-0.00558,-0.03972,0.02448,0.91895,0.19891
698472593056000,0.17432,11.42618,1.83709,0.71801,0.69495,-0.0065,-0.03818,-0.02217,0.92189,0.1398
698472693046000,0.16373,11.46907,1.84143,0.72058,0.69243,-0.00793,-0.03519,-0.0801,0.92153,0.09482
698472793037000,0.0999,11.01736,1.60176,0.72372,0.68928,-0.01282,-0.03113,-0.15105,0.82181,0.02231
698472893028000,0.0893,11.09621,1.60297,0.7229,0.68996,-0.01061,-0.03558,-0.19533,0.86806,0.09747
698472993019000,0.06501,11.12205,1.59234,0.721,0.69155,-0.00801,-0.04311,-0.21993,0.88565,0.22492
698473093010000,0.04955,11.23232,1.62643,0.72052,0.69184,-0.01017,-0.04597,-0.22037,0.86919,0.24211
698473193001000,0.03834,11.3261,1.65253,0.72021,0.69214,-0.01253,-0.04564,-0.1846,0.78374,0.17493
698473292992000,0.02993,11.02928,1.50866,0.72006,0.69264,-0.00783,-0.04115,-0.14983,0.6555,0.05368
698473392982000,0.00399,11.05032,1.49937,0.7202,0.69286,-0.00518,-0.03508,-0.1037,0.67733,-0.01695
698473526304000,-0.00088,11.14691,1.49312,0.71968,0.69376,0.00039,-0.02753,-0.02261,0.74625,0.01477
698473626294000,0.01815,11.20986,1.49723,0.71613,0.69757,0.00333,-0.02334,0.03998,0.74389,0.11827
698473726285000,0.02553,11.30721,1.52013,0.70975,0.70414,0.00823,-0.01927,0.02267,0.7662,0.19714
698473792946000,0.11407,11.06496,1.49215,0.70884,0.70516,0.00873,-0.01457,0.01651,0.6461,0.1363
698473892937000,0.14808,11.31106,1.46976,0.70924,0.70486,0.00943,-0.00813,0.01559,0.6494,0.02444
698473992928000,0.15267,11.37684,1.48499,0.7159,0.69812,0.00967,-0.0042,-0.00786,0.65376,-0.02912
698474092918000,0.15006,11.44162,1.49089,0.71941,0.6945,0.01032,-0.0021,-0.03623,0.67646,-0.03981
698474192909000,0.14138,11.50284,1.47766,0.71983,0.69409,0.00894,-0.00278,-0.08554,0.70165,-0.01224
698474292900000,0.13404,11.5551,1.47281,0.71638,0.69759,0.00778,-0.01006,-0.11766,0.72622,0.06166
698474426221000,0.10921,11.64664,1.48675,0.71134,0.70246,0.00687,-0.02246,-0.12455,0.74624,0.21251
698474492882000,0.11379,11.68319,1.49843,0.71194,0.70171,0.00221,-0.02699,-0.11998,0.68778,0.1616
698474592873000,0.10596,11.6886,1.50887,0.71451,0.69912,-0.00108,-0.02655,-0.08733,0.62349,0.04854
698474692864000,0.09099,11.75366,1.5151,0.71999,0.69343,0.00139,-0.02763,-0.05654,0.62857,-0.01618
698474826185000,0.07482,11.82463,1.50968,0.72128,0.69199,0.01242,-0.0273,-0.00325,0.67825,-0.03974
698474926176000,0.07914,11.80809,1.49205,0.71938,0.69393,0.01905,-0.02419,0.02301,0.73321,-0.01221
698475026166000,0.09389,11.86466,1.49139,0.71266,0.701,0.01802,-0.01963,0.0785,0.78908,0.08598
698475092827000,0.15909,11.89504,1.50169,0.70931,0.70442,0.0189,-0.01778,0.09473,0.7955,0.1893
698475192818000,0.19043,11.94192,1.53084,0.70955,0.70427,0.01755,-0.015,0.07426,0.74024,0.13697
698475292809000,0.18583,12.02465,1.53775,0.70884,0.70523,0.0117,-0.00793,0.03615,0.68434,0.05256
698475392800000,0.18994,12.09424,1.54212,0.71335,0.70074,0.00891,-0.00465,0.02247,0.68954,0.00414
698475492790000,0.17832,12.16615,1.5409,0.71453,0.69952,0.00881,-0.00579,-0.009,0.69051,-0.03467
698475626112000,0.18537,12.26903,1.53264,0.70741,0.70651,0.01394,-0.01508,-0.05489,0.76934,0.00559
698475692772000,0.18186,12.33514,1.53303,0.70528,0.7083,0.01935,-0.02257,-0.06572,0.85298,0.10244
698475792763000,0.17164,12.42292,1.55105,0.704,0.7095,0.01951,-0.02498,-0.05681,0.87599,0.18948
698475926084000,0.15457,12.52413,1.57491,0.70784,0.70609,0.00516,-0.01906,-0.05382,0.82509,0.08765
698476026075000,0.16882,12.60896,1.58121,0.71041,0.70351,0.00413,-0.01921,-0.00502,0.82033,0.00431
698476126066000,0.17042,12.69964,1.57876,0.71364,0.7002,0.00775,-0.01973,0.02467,0.85904,-0.04276
698476192726000,0.19931,12.74849,1.582,0.7154,0.69841,0.01049,-0.01784,0.06638,0.89221,-0.03943
698476292717000,0.19837,12.84943,1.56389,0.71552,0.69816,0.01934,-0.01542,0.09583,0.94794,0.0251
698476392708000,0.1826,12.9326,1.56419,0.7147,0.69916,0.01821,-0.00741,0.14169,0.98968,0.12388
698476492699000,0.19777,13.02042,1.58516,0.71431,0.69966,0.01503,-0.00322,0.11781,0.93718,0.16827
698476592690000,0.20698,13.11209,1.59863,0.71271,0.70128,0.01564,-0.00243,0.06969,0.84869,0.09815
698476726011000,0.2024,13.1715,1.60824,0.71622,0.69772,0.0147,-0.00066,0.02819,0.83257,0.01488
698476826002000,0.18657,13.26032,1.61425,0.71838,0.69544,0.0173,-0.00136,-0.02253,0.85325,-0.03403
698476892662000,0.17797,13.32156,1.61204,0.71931,0.69449,0.01633,-0.00056,-0.04466,0.88067,-0.04784
698476992653000,0.17427,13.39407,1.60554,0.71918,0.69463,0.01624,-0.00241,-0.06946,0.91529,0.01992
698477092644000,0.19002,13.50101,1.62056,0.71553,0.69818,0.02183,-0.00949,-0.0534,0.96462,0.16455
698477192635000,0.20478,13.67478,1.67198,0.71354,0.70014,0.02239,-0.01273,-0.01245,1.00591,0.1877
698477292626000,0.1938,13.7631,1.68048,0.71384,0.7,0.01659,-0.01261,0.02477,0.95586,0.11355
698477425947000,0.15705,13.77864,1.65594,0.71623,0.69722,0.01985,-0.02244,0.02066,0.85616,-0.00256
698477525938000,0.13813,13.81248,1.64175,0.71992,0.69342,0.01798,-0.02362,0.03805,0.84465,-0.0483
698477592598000,0.08104,13.84329,1.63219,0.72149,0.69189,0.01507,-0.02264,0.01772,0.86822,-0.02873
698477692589000,0.08221,13.8995,1.62758,0.72207,0.69136,0.01501,-0.02016,0.07315,0.87881,0.06425
698477792580000,0.04174,13.65123,1.57258,0.72017,0.69331,0.01666,-0.02021,0.0651,0.72764,0.14089
698477892571000,0.06833,13.59685,1.56386,0.71812,0.69553,0.01677,-0.01641,0.06311,0.62025,0.12172
698477992562000,0.0635,13.76368,1.59588,0.71888,0.69474,0.0184,-0.01445,0.00965,0.60846,0.0695
698478092553000,0.06671,13.88558,1.61072,0.72075,0.69299,0.01446,-0.00873,-0.02965,0.60961,0.00584
698478192544000,0.05759,13.99861,1.62339,0.72117,0.69258,0.01376,-0.00733,-0.04605,0.65234,-0.03199
698478292534000,0.05448,14.08747,1.60925,0.72003,0.69372,0.0147,-0.00983,-0.07122,0.7299,-0.01076
698478392525000,0.0582,14.05349,1.61977,0.71436,0.69926,0.02029,-0.01794,-0.09826,0.72608,0.0878
698478525846000,0.04402,14.07065,1.63832,0.70768,0.70604,0.0091,-0.02477,-0.07661,0.71192,0.16913
698478592507000,0.03619,14.14881,1.63786,0.70605,0.70758,0.00667,-0.02797,-0.07713,0.69281,0.12232
698478692498000,0.03793,14.08733,1.64178,0.70342,0.70995,0.00711,-0.03339,-0.03528,0.59602,0.04482
698478792489000,0.02487,14.2418,1.6577,0.7076,0.70571,0.00484,-0.03522,-0.01696,0.65686,-0.0167
698478925810000,0.01476,14.40902,1.65801,0.71379,0.69933,0.00424,-0.03761,0.02157,0.72118,-0.05782
698479025801000,0.01143,14.35573,1.6383,0.7141,0.6989,0.00568,-0.03962,0.03772,0.71313,-0.01609
698479125792000,0.01457,14.28745,1.61564,0.71377,0.69941,0.00367,-0.03678,0.06437,0.71139,0.10848
698479192452000,0.02412,14.31233,1.62241,0.70956,0.70373,0.00412,-0.03565,0.06676,0.69547,0.1628
698479292443000,0.03235,14.37436,1.63624,0.70818,0.7053,0.00318,-0.03191,0.04941,0.63544,0.105
698479392434000,0.02801,14.46514,1.65093,0.70877,0.70468,0.00626,-0.03217,0.02453,0.59355,0.0349
