698453861435000,22.3040763,114.1800939,78,8.9571,0
698454261398000,22.304078,114.1800974,77.3,0,0
698455261307000,22.304077,114.1801024,75,0,0
698456261216000,22.3040781,114.1801023,73.8,0,0
698457261124000,22.3040759,114.180095,72.7,5.5827,0
698457261123978,22.3040698,114.1800917,72,20.975,0
698457261123955,22.3040641,114.1800899,71.3,9.1259,0
698457261123933,22.3040573,114.1800876,70.2,22.4254,0
698457261123911,22.3040454,114.1800836,70.4,11.8795,0
698457261123889,22.3040388,114.180081,69.9,8.5379,0
698457261123866,22.3040311,114.1800796,69.4,10.7496,0
698457261123844,22.3040236,114.1800789,68.8,15.5859,0
698457261123822,22.3040131,114.1800817,68.1,24.7421,0
698457261123800,22.3040038,114.1800829,67.4,31.143,0
698457261123777,22.3039948,114.1800897,66.7,33.4469,0
698457261123755,22.3039913,114.1800991,66,7.8681,0
698457261123733,22.3039797,114.1800965,65.8,24.939,0
698457261123711,22.3039714,114.1801011,65.1,26.3556,0
698457261123688,22.3039586,114.1801012,64.8,12.56,0
698457261123666,22.3039531,114.1801025,64.7,20.6584,0
698457261123644,22.3039503,114.1801066,64.1,21.0869,0
698457261123622,22.3039451,114.1801078,64,10.1494,0
698457261123599,22.3039415,114.1801085,63.6,11.4107,0
698457261123577,22.3039374,114.1801081,63.4,10.8027,0
698457261123555,22.3039303,114.180113,62.8,8.1194,0
698457261123533,22.3039267,114.1801093,62.4,9.856,0
698457261123510,22.3039208,114.1801101,61.9,8.5653,0
698457261123488,22.3039148,114.1801099,61.6,41.7825,0
698457261123466,22.3039091,114.1801106,61.8,34.2734,0
698457261123444,22.3039027,114.1801175,61.3,29.9223,0
698457261123421,22.3039004,114.1801249,61,36.2797,0
698457261123399,22.3038987,114.1801298,61.4,30.8178,0
698457261123377,22.3038983,114.1801291,61.3,35.3284,0
698457261123355,22.3038991,114.1801287,61.2,26.3793,0
698457261123332,22.3039005,114.1801264,61,12.1711,0
698457261123310,22.3038977,114.1801285,61,19.0061,0
698457261123288,22.3039034,114.1801401,60.5,21.2624,0
698457261123266,22.3039153,114.1801423,59.9,25.0669,0
698457261123243,22.3039218,114.1801444,59.7,25.7979,0
698457261123221,22.3039252,114.1801461,59.2,21.0768,0
698457261123199,22.3039302,114.1801426,59.2,18.859,0
698457261123177,22.3039355,114.1801405,59.1,17.1807,0
698457261123154,22.3039351,114.1801393,58.9,19.1658,0
698457261123132,22.3039372,114.1801349,58.6,19.0116,0
698457261123110,22.3039409,114.1801362,58.8,0,1
698457261123088,0,0,58.6,0,1
698457261123065,0,0,57.9,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,57.9,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,0
698457261123065,0,0,0,0,1
698457261123065,0,0,0,0,1
698457261123065,22.304,114.1804511,40.9,0,1
698457261123065,22.3039998,114.1803702,30.5,0,1
698457261123043,22.3040711,114.1804446,45.1,0,1
698457261123021,22.3040168,114.1804117,41.6,0,1
698457261122999,22.3040123,114.1804161,39.5,0,1
698457261122976,22.3040115,114.1804153,37.7,0,1
698457261122954,22.3040164,114.1804103,37.9,0,1
698457261122932,22.3040133,114.1804019,34.6,7.1989,1
698457261122910,22.3040122,114.1803868,31.5,30.1931,1
698457261122887,22.3040084,114.1803753,30.1,64.1273,1
698457261122865,22.3040019,114.1803409,28.2,34.1584,1
698457261122843,22.3040034,114.1803244,25.2,21.742,1
698457261122821,22.3039913,114.180322,24.1,5.279,1
698457261122798,22.3039839,114.1803187,23.8,7.8971,1
698457261122776,22.3039799,114.1803187,22.1,10.7404,1
698457261122754,22.3039749,114.1803136,22.3,13.9095,1
698457261122732,22.3039706,114.1803107,21.6,46.1447,1
698457261122709,22.3039654,114.1803117,20,36.7827,1
698457261122687,22.30396,114.180313,19.2,8.3889,1
698457261122665,22.3039543,114.1803147,19.9,17.5769,1
698457261122643,22.3039552,114.1803173,19.8,11.6075,1
698457261122620,22.3039532,114.1803213,20.2,29.6318,1
698457261122598,22.3039491,114.1803179,20.6,24.665,1
698457261122576,22.3039451,114.1803169,20,18.3218,1
698457261122554,22.3039477,114.1803181,19.2,17.3144,1
698457261122531,22.3039458,114.1803132,20.6,12.2235,1
698457261122509,22.3039395,114.1803079,20.9,11.0954,1
698457261122487,22.3039373,114.1803023,21.1,15.3211,1
698457261122465,22.3039323,114.1802955,21,12.0828,1
698457261122442,22.3039293,114.18029,21.4,10.1795,1
698457261122420,22.3039212,114.1802976,20.7,21.1695,1
698457261122398,22.30392,114.1803003,21,17.9505,1
698457261122376,22.3039168,114.1803079,21.1,48.0928,1
698457261122353,22.3039178,114.1803194,20.1,28.7526,1
698457261122331,22.3039204,114.1803144,18.2,30.8359,1
698457261122309,22.3039212,114.180318,18.3,49.0917,1
698457261122287,22.303923,114.1803179,18.6,31.4417,1
698457261122264,22.303932,114.1802883,19.4,26.202,1
698457261122242,22.3039347,114.1802829,19.5,31.1429,1
698457261122220,22.3039367,114.1802779,19.9,41.6752,1
698457261122198,22.3039409,114.1802769,19.5,45.126,1
698457261122175,22.3039423,114.1802763,19.3,30.9762,0
698457261122153,22.3039461,114.1802727,19.3,23.3389,0
698457261122131,22.303949,114.1802773,19.6,107.0781,0
698457261122109,22.3039479,114.1802773,19.7,85.8706,0
698457261122086,22.3039459,114.1802779,19.9,85.3419,0
698457261122064,0,0,20.1,58.3004,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,0
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,0,0,0,0,1
698457261122042,22.3039945,114.179877,147.9,0,1
698457261122042,22.3040119,114.1798975,149.3,0,1
698457261122020,22.3040347,114.1798432,146.8,0,1
698457261121997,22.3039602,114.1798853,159.8,0,1
698457261121975,22.3039428,114.1798977,168.2,0,1
698457261121953,22.3039397,114.1799034,172.2,0,1
698457261121931,22.3039376,114.1799237,176.5,12.068,1
698457261121908,22.3039567,114.1799364,168.9,4.2862,1
698457261121886,22.3039477,114.1799466,166.4,18.4212,1
698457261121864,22.3039372,114.179969,169.1,24.3436,1
698457261121842,22.3039246,114.1799522,168.9,16.3333,1
