697348530245000,22.30401891,114.17994929,4.77,24.2907
697349496823000,22.30400286,114.17992058,4.77,17.9986
697350463401000,22.30400407,114.17992137,4.77,15.9324
697351429979000,0,0,0,0
697352396557000,22.30402831,114.17994307,4.77,29.0895
697353363135000,22.30402641,114.17993685,4.77,28.7437
697354329713000,22.30402816,114.17994444,4.77,33.1914
697355296291000,22.30403789,114.17996214,4.77,27.5866
697356262869000,22.30404805,114.17997497,4.77,11.9585
697357229447000,22.30405505,114.1799786,4.77,14.3053
697358196025000,22.30406355,114.17997984,4.77,11.8527
697359162603000,22.30407063,114.17997605,4.77,11.4548
697360129181000,22.30407401,114.17997019,4.77,15.2505
697361095759000,22.30407499,114.17995358,4.77,77.6688
697362062337000,22.30407196,114.17994128,4.77,17.3479
697363028915000,22.30406687,114.17992321,4.77,44.9981
697363995493000,0,0,0,0
697364962071000,0,0,0,0
697365928649000,0,0,0,0
697366895227000,22.30418578,114.17989492,4.77,19.7241
697367861805000,22.30419682,114.17988625,4.77,14.962
697368828383000,22.30420777,114.17987982,4.77,10.2499
697369794961000,22.30422417,114.17987344,4.77,12.0638
697370761539000,22.30423866,114.17986185,4.77,8.7896
697371728117000,22.30425109,114.17985309,4.77,13.653
697372694695000,22.30426818,114.17984595,4.77,19.8403
697373661273000,22.30428825,114.17984199,4.77,51.8806
697374627851000,22.30430512,114.17984602,4.77,60.329
697375594429000,22.30432836,114.17986494,4.77,43.5467
697376561007000,22.30433604,114.1798706,4.77,11.8983
697377527585000,22.30433622,114.17987337,4.77,54.8483
697378494163000,22.30434883,114.17988437,4.77,23.595
697379460741000,22.30433808,114.17987753,4.77,63.232
697380427319000,22.30432196,114.17987701,4.77,17.3894
697381393897000,22.3043311,114.17988597,4.77,30.7959
697382360475000,22.30433101,114.17989217,4.77,39.1151
697383327053000,22.30433249,114.17989695,4.77,47.7671
697384293631000,22.304336,114.17990521,4.77,48.4162
697385260209000,22.30435204,114.17991673,4.77,30.7411
697386226787000,22.30436738,114.17992761,4.77,14.0618
697387193365000,22.30438762,114.17992932,4.77,24.8718
697388159943000,22.3044004,114.17992843,4.77,35.4499
697389126521000,22.30440732,114.17992105,4.77,27.8333
697390093099000,22.3044108,114.17990202,4.77,40.8265
697391059677000,22.30441547,114.17988082,4.77,35.5582
697392026255000,22.30442068,114.17985759,4.77,30.7925
697392992833000,22.30442486,114.17982973,4.77,60.9781
697393959411000,22.30442648,114.1798108,4.77,41.5564
697394925989000,22.30443064,114.17978241,4.77,68.9303
697395892567000,22.30443403,114.17976017,4.77,68.1082
697396859145000,22.30444166,114.17974324,4.77,66.9232
697397825723000,22.30444973,114.17973158,4.77,67.7144
697398792301000,22.30445473,114.17972427,4.77,70.8993
697399758879000,22.30447402,114.17971231,4.77,51.4681
697400725457000,22.30447332,114.17970238,4.77,43.2352
697401692035000,22.30447283,114.17969796,4.77,52.7941
697402658613000,22.30447335,114.17969463,4.77,44.0708
697403625191000,22.30447483,114.17969035,4.77,41.6949
697404591769000,22.30447364,114.17968767,4.77,42.8584
697405558347000,22.30447525,114.17969071,4.77,33.6284
697406524925000,0,0,0,0
697407491503000,22.30448265,114.1796934,4.77,30.4305
697408458081000,22.30449135,114.17969857,4.77,30.8564
697409424659000,22.30449615,114.17970087,4.77,31.4328
697410391237000,22.30448341,114.17969514,4.77,42.1458
697411357815000,22.30448093,114.17969056,4.77,40.7429
697412324393000,22.30447624,114.17970362,4.77,38.9035
697413290971000,0,0,0,0
697414257549000,0,0,0,0
697415224127000,0,0,0,0
697416190705000,0,0,0,0
697417157283000,0,0,0,0
697418123861000,0,0,0,0
697419090439000,0,0,0,0
697420057017000,0,0,0,0
697421023595000,0,0,0,0
697421990173000,0,0,0,0
697422956751000,0,0,0,0
697423923329000,0,0,0,0
697424889907000,0,0,0,0
697425856485000,0,0,0,0
697426823063000,0,0,0,0
697427789641000,0,0,0,0
697428756219000,0,0,0,0
697429722797000,0,0,0,0
697430689375000,0,0,0,0
697431655953000,0,0,0,0
697432622531000,0,0,0,0
697433589109000,0,0,0,0
697434555687000,0,0,0,0
697435522265000,0,0,0,0
697436488843000,0,0,0,0
697437455421000,0,0,0,0
697438421999000,0,0,0,0
697439388577000,0,0,0,0
697440355155000,0,0,0,0
697441321733000,0,0,0,0
697442288311000,0,0,0,0
697443254889000,0,0,0,0
697444221467000,0,0,0,0
697445188045000,0,0,0,0
697446154623000,0,0,0,0
697447121201000,0,0,0,0
697448087779000,0,0,0,0
697449054357000,0,0,0,0
697450020935000,0,0,0,0
697450987513000,0,0,0,0
697451954091000,0,0,0,0
697452920669000,0,0,0,0
697453887247000,0,0,0,0
697454853825000,0,0,0,0
697455820403000,0,0,0,0
697456786981000,0,0,0,0
697457753559000,0,0,0,0
697458720137000,0,0,0,0
697459686715000,0,0,0,0
697460653293000,0,0,0,0
697461619871000,0,0,0,0
697462586449000,0,0,0,0
697463553027000,0,0,0,0
697464519605000,0,0,0,0
697465486183000,0,0,0,0
697466452761000,0,0,0,0
697467419339000,0,0,0,0
697468385917000,0,0,0,0
697469352495000,0,0,0,0
697470319073000,0,0,0,0
697471285651000,0,0,0,0
697472252229000,0,0,0,0
697473218807000,0,0,0,0
697474185385000,0,0,0,0
697475151963000,0,0,0,0
697476118541000,0,0,0,0
697477085119000,22.3042244,114.17988585,4.77,70.0138
697478051697000,0,0,0,0
697479018275000,0,0,0,0
697479984853000,0,0,0,0
697480951431000,22.30400308,114.17993413,4.77,36.1274
697481918009000,22.30399681,114.17992385,4.77,29.4221
697482884587000,0,0,0,0
697483851165000,22.30401464,114.17996269,4.77,32.2359
697484817743000,22.30402584,114.17997065,4.77,36.6086
697485784321000,22.30403168,114.17997836,4.77,30.1006
697486750899000,22.3040361,114.17998369,4.77,24.8912
697487717477000,22.30404361,114.17998979,4.77,23.5074
697488684055000,22.30405289,114.17999189,4.77,21.5559
697489650633000,22.30406402,114.17998355,4.77,13.8737
697490617211000,22.3040594,114.17998062,4.77,21.1928
697491583789000,22.30407748,114.17997226,4.77,16.1623
697492550367000,22.30410352,114.17996296,4.77,18.4802
697493516945000,22.30413195,114.17992782,4.77,14.4392
697494483523000,22.30414269,114.17992494,4.77,4.6806
697495450101000,22.30414571,114.17992723,4.77,7.9436
697496416679000,22.30415827,114.17992287,4.77,6.1465
697497383257000,22.30417225,114.17992847,4.77,10.1804
697498349835000,22.30418253,114.17993506,4.77,12.2226
697499316413000,22.30418171,114.17992679,4.77,8.5681
697500282991000,22.30417439,114.17991105,4.77,8.9209
697501249569000,22.30417707,114.17991197,4.77,10.1782
697502216147000,22.30417762,114.17990592,4.77,13.0611
697503182725000,22.30418448,114.17990972,4.77,11.4222
697504149303000,22.30419484,114.17991539,4.77,9.2432
697505115881000,22.30421336,114.17993006,4.77,24.2239
697506082459000,22.30421831,114.17993358,4.77,12.0316
697507049037000,22.30422606,114.17993069,4.77,16.0582
697508015615000,22.30424838,114.17993902,4.77,14.4967
697508982193000,22.30427635,114.17994374,4.77,11.9425
697509948771000,22.30429275,114.17993639,4.77,27.6596
697510915349000,22.30428623,114.17992836,4.77,23.7328
697511881927000,22.30428642,114.17992409,4.77,29.9006
697512848505000,22.3043053,114.17992717,4.77,29.1337
697513815083000,22.30433897,114.17995086,4.77,14.7984
697514781661000,22.30437298,114.17996996,4.77,26.1376
697515748239000,22.30439683,114.17997173,4.77,17.8583
697516714817000,22.3044162,114.17996593,4.77,21.9039
