2490996271000 -34.40395 35.25644 -1.01368 0.00945 -0.61886 0.78536 -0.01136
2491096262000 -34.54092 35.12314 -1.02032 0.01956 -0.60632 0.79367 -0.04581
2491196253000 -34.57327 35.08327 -1.03806 0.00792 -0.59265 0.80357 -0.05441
2491296243000 -34.60300 35.05176 -1.03937 0.00100 -0.57174 0.81810 -0.06185
2491396234000 -34.61574 35.01809 -1.05462 -0.00248 -0.55998 0.82583 -0.06643
2491496225000 -34.64975 34.97448 -1.07521 -0.01473 -0.53662 0.84033 -0.07533
2491596216000 -34.69902 34.92502 -1.09296 -0.02103 -0.52107 0.85011 -0.07315
2491696207000 -34.73831 34.87445 -1.07690 -0.01566 -0.52976 0.84567 -0.06285
2491796198000 -34.79176 34.81357 -1.07704 -0.01241 -0.53151 0.84486 -0.05956
2491896189000 -34.84768 34.74905 -1.08048 -0.00852 -0.53542 0.84268 -0.05596
2491996179000 -34.88623 34.68205 -1.08345 -0.00986 -0.53604 0.84227 -0.05605
2492096170000 -34.93821 34.61458 -1.08195 -0.01088 -0.54053 0.83933 -0.05685
2492196161000 -34.97820 34.55160 -1.07830 -0.00813 -0.54855 0.83433 -0.05396
2492296152000 -35.01689 34.48599 -1.07381 0.00165 -0.55277 0.83199 -0.04716
2492396143000 -35.07136 34.37944 -1.04645 0.00315 -0.55880 0.82808 -0.04484
2492496134000 -35.13404 34.30336 -1.04609 0.00953 -0.56248 0.82579 -0.03983
2492596125000 -35.19164 34.20032 -1.02941 0.00718 -0.56741 0.82254 -0.03780
2492696115000 -35.24578 34.11532 -1.03105 0.00054 -0.56943 0.82141 -0.03208
2492796106000 -35.30099 34.03182 -1.03451 -0.00087 -0.56811 0.82261 -0.02372
2492896097000 -35.33109 33.94315 -1.02451 0.00210 -0.55505 0.83155 -0.02101
2492996088000 -35.38663 33.84896 -1.03287 -0.00072 -0.54624 0.83727 -0.02444
2493096079000 -35.44041 33.74076 -1.05147 -0.01320 -0.54711 0.83621 -0.03554
2493196070000 -35.47714 33.64633 -1.05324 -0.01282 -0.54245 0.83914 -0.03770
2493296061000 -35.52618 33.54470 -1.03970 -0.00890 -0.53892 0.84118 -0.04370
2493396051000 -35.60079 33.39815 -1.07731 0.00231 -0.53262 0.84522 -0.04388
2493496042000 -35.65387 33.29057 -1.07837 -0.00855 -0.52877 0.84712 -0.05209
2493596033000 -35.72884 33.17981 -1.08324 -0.01203 -0.53319 0.84400 -0.05693
2493696024000 -35.79945 33.08682 -1.07641 -0.01690 -0.53554 0.84291 -0.04924
2493796015000 -35.85304 32.97459 -1.05184 -0.01014 -0.53758 0.84201 -0.04402
2493896006000 -35.90532 32.85826 -1.04036 -0.00783 -0.54040 0.84034 -0.04145
2493995997000 -35.93675 32.72580 -1.04229 -0.00124 -0.54027 0.84064 -0.03788
2494095987000 -35.96531 32.62264 -1.04308 0.00592 -0.53918 0.84152 -0.03322
2494195978000 -35.94394 32.52133 -1.04192 0.00648 -0.54202 0.83966 -0.03371
2494295969000 -35.98629 32.40891 -1.02765 0.00438 -0.54913 0.83514 -0.03144
2494395960000 -35.99596 32.29656 -1.03281 0.01257 -0.56572 0.82401 -0.02851
2494495951000 -35.98470 32.21001 -1.06872 0.01600 -0.57603 0.81678 -0.02829
2494595942000 -36.00146 32.11080 -1.10066 0.00759 -0.58583 0.81009 -0.02221
2494695933000 -36.03310 31.99484 -1.10901 0.00899 -0.59492 0.80359 -0.01506
2494795923000 -36.06896 31.87871 -1.11430 0.01690 -0.59575 0.80290 -0.01129
2494895914000 -36.09484 31.74751 -1.12755 0.02100 -0.59425 0.80397 -0.00724
2494995905000 -36.12380 31.62179 -1.14251 0.02157 -0.59303 0.80488 -0.00448
2495095896000 -36.14531 31.50650 -1.14837 0.02071 -0.59430 0.80397 -0.00357
2495195887000 -36.17516 31.38732 -1.14810 0.01384 -0.59413 0.80422 -0.00681
2495295878000 -36.20425 31.26920 -1.14237 0.01434 -0.59613 0.80275 -0.00497
2495395869000 -36.24087 31.15355 -1.14627 0.01746 -0.59617 0.80266 -0.00463
2495495859000 -36.27296 31.03906 -1.14254 0.02284 -0.60058 0.79923 -0.00295
