2490996271000 22.304104377 114.179724722 -1.013486159
2491096262000 22.304103173 114.179723393 -1.020129393
2491196253000 22.304102813 114.179723079 -1.037868361
2491296243000 22.304102529 114.179722791 -1.039175931
2491396234000 22.304102225 114.179722667 -1.054426394
2491496225000 22.304101831 114.179722337 -1.075019725
2491596216000 22.304101384 114.179721859 -1.092771626
2491696207000 22.304100928 114.179721477 -1.076711747
2491796198000 22.304100378 114.179720959 -1.076850973
2491896189000 22.304099795 114.179720416 -1.080288060
2491996179000 22.304099190 114.179720042 -1.083262227
2492096170000 22.304098581 114.179719537 -1.081764617
2492196161000 22.304098012 114.179719149 -1.078108981
2492296152000 22.304097420 114.179718774 -1.073620000
2492396143000 22.304096457 114.179718245 -1.046260843
2492496134000 22.304095770 114.179717637 -1.045903993
2492596125000 22.304094840 114.179717078 -1.029218005
2492696115000 22.304094072 114.179716553 -1.030859253
2492796106000 22.304093318 114.179716017 -1.034320505
2492896097000 22.304092517 114.179715725 -1.024326392
2492996088000 22.304091667 114.179715186 -1.032678525
2493096079000 22.304090690 114.179714664 -1.051281602
2493196070000 22.304089837 114.179714307 -1.053050904
2493296061000 22.304088919 114.179713831 -1.039514513
2493396051000 22.304087596 114.179713107 -1.077121746
2493496042000 22.304086624 114.179712592 -1.078185593
2493596033000 22.304085624 114.179711865 -1.083051953
2493696024000 22.304084784 114.179711179 -1.076227407
2493796015000 22.304083771 114.179710659 -1.051654828
2493896006000 22.304082720 114.179710152 -1.040178218
2493995997000 22.304081524 114.179709847 -1.042108171
2494095987000 22.304080592 114.179709570 -1.042899310
2494195978000 22.304079677 114.179709777 -1.041735858
2494295969000 22.304078662 114.179709366 -1.027468143
2494395960000 22.304077648 114.179709272 -1.032623820
2494495951000 22.304076866 114.179709381 -1.068538719
2494595942000 22.304075970 114.179709219 -1.100475660
2494695933000 22.304074923 114.179708912 -1.108825528
2494795923000 22.304073874 114.179708564 -1.114114474
2494895914000 22.304072689 114.179708313 -1.127367497
2494995905000 22.304071554 114.179708032 -1.142324290
2495095896000 22.304070513 114.179707823 -1.148187991
2495195887000 22.304069437 114.179707533 -1.147923903
2495295878000 22.304068370 114.179707251 -1.142187056
2495395869000 22.304067325 114.179706895 -1.146094544
2495495859000 22.304066292 114.179706584 -1.142360668
2495595850000 22.304065233 114.179706235 -1.143160786
2495695841000 22.304064245 114.179705967 -1.129909224
2495795832000 22.304063198 114.179705685 -1.133452309
2495895823000 22.304062131 114.179705411 -1.145970510
2495995814000 22.304060969 114.179705130 -1.165809629
2496095805000 22.304059614 114.179704763 -1.179519218
2496195795000 22.304058431 114.179704444 -1.175401211
2496295786000 22.304057248 114.179704068 -1.178519254
2496395777000 22.304056074 114.179703749 -1.189846019
2496495768000 22.304054775 114.179703394 -1.195898391
2496595759000 22.304053594 114.179703055 -1.197009925
2496695750000 22.304052382 114.179702786 -1.198511037
2496795741000 22.304051120 114.179702521 -1.211195680
2496895731000 22.304049891 114.179702224 -1.221947146
2496995722000 22.304048603 114.179701889 -1.225427743
2497095713000 22.304047375 114.179701543 -1.222286764
2497195704000 22.304046101 114.179701169 -1.227822656
2497295695000 22.304044899 114.179700829 -1.241783461
2497395686000 22.304043528 114.179700457 -1.248961524
2497495677000 22.304042280 114.179700062 -1.239469978
2497595667000 22.304040963 114.179699672 -1.232385534
2497695658000 22.304039679 114.179699306 -1.230896985
2497795649000 22.304038379 114.179698994 -1.238254845
2497895640000 22.304037073 114.179698595 -1.238066068
2497995631000 22.304035626 114.179698224 -1.231268707
2498095622000 22.304034141 114.179697773 -1.230026411
2498195613000 22.304032779 114.179697323 -1.240969909
2498295603000 22.304031344 114.179696932 -1.253700058
2498395594000 22.304029883 114.179696435 -1.248165818
2498495585000 22.304028353 114.179696026 -1.248311020
2498595576000 22.304026932 114.179695590 -1.259177032
2498695567000 22.304025776 114.179695335 -1.281151377
2498795558000 22.304024346 114.179694894 -1.293813885
2498895549000 22.304022882 114.179694474 -1.296372973
2498995539000 22.304021464 114.179694007 -1.293229349
2499095530000 22.304019830 114.179693543 -1.308837709
2499195521000 22.304018481 114.179693064 -1.314129541
2499295512000 22.304017403 114.179692716 -1.312761884
2499395503000 22.304015955 114.179692222 -1.308640236
2499495494000 22.304014776 114.179691891 -1.311418537
2499595485000 22.304013359 114.179691451 -1.321375741
2499695475000 22.304011906 114.179691035 -1.334093219
2499795466000 22.304010364 114.179690674 -1.345655631
2499895457000 22.304008947 114.179690280 -1.341588415
2499995448000 22.304007482 114.179689783 -1.336537127
2500095439000 22.304006004 114.179689411 -1.341904478
2500195430000 22.304004557 114.179688973 -1.338964922
2500295421000 22.304003166 114.179688647 -1.336305994
2500395411000 22.304001599 114.179688261 -1.343969372
2500495402000 22.304000132 114.179687935 -1.352904995
2500595393000 22.303998627 114.179687510 -1.362787284
2500695384000 22.303997271 114.179687174 -1.361221061
2500795375000 22.303995879 114.179686765 -1.361455477
2500895366000 22.303994472 114.179686378 -1.365253328
2500995357000 22.303993185 114.179686040 -1.369903983
2501095347000 22.303991795 114.179685671 -1.366088250
2501195338000 22.303990680 114.179685318 -1.356571765
2501295329000 22.303989567 114.179684984 -1.358279882
2501395320000 22.303988202 114.179684639 -1.373967779
2501495311000 22.303986756 114.179684246 -1.389849468
2501595302000 22.303985339 114.179683824 -1.393339869
2501695293000 22.303983958 114.179683393 -1.397621644
2501795283000 22.303982727 114.179682991 -1.411404756
2501895274000 22.303981348 114.179682542 -1.430723647
2501995265000 22.303980282 114.179682191 -1.435625772
2502095256000 22.303978878 114.179681720 -1.437378857
2502195247000 22.303977705 114.179681331 -1.441564871
2502295238000 22.303976292 114.179680873 -1.455384112
2502395229000 22.303975086 114.179680492 -1.458485686
2502495219000 22.303973698 114.179680030 -1.457697629
2502595210000 22.303972757 114.179679735 -1.464612372
2502695201000 22.303971391 114.179679344 -1.481814900
2502795192000 22.303970024 114.179678978 -1.498048168
2502895183000 22.303968505 114.179678603 -1.501609901
2502995174000 22.303967133 114.179678241 -1.503701283
2503095165000 22.303965487 114.179677866 -1.516794851
2503195155000 22.303964079 114.179677572 -1.543306145
2503295146000 22.303962612 114.179677237 -1.566614416
2503395137000 22.303961298 114.179676967 -1.570971278
2503495128000 22.303959946 114.179676656 -1.569743135
2503595119000 22.303958640 114.179676349 -1.583627326
2503695110000 22.303957229 114.179675991 -1.592284114
2503795101000 22.303955808 114.179675612 -1.588123255
2503895091000 22.303954290 114.179675156 -1.584988050
2503995082000 22.303952916 114.179674746 -1.595016924
2504095073000 22.303951457 114.179674345 -1.616785485
2504195064000 22.303949956 114.179673893 -1.625293683
2504295055000 22.303948559 114.179673539 -1.622832139
2504395046000 22.303947083 114.179673129 -1.618745100
2504495037000 22.303945604 114.179672725 -1.626579060
2504595027000 22.303944128 114.179672291 -1.625571132
2504695018000 22.303942699 114.179671849 -1.619241010
2504795009000 22.303941518 114.179671444 -1.614130504
2504895000000 22.303940053 114.179670987 -1.635797095
2504994991000 22.303938401 114.179670476 -1.655980938
2505094982000 22.303936986 114.179669969 -1.664211964
2505194973000 22.303935732 114.179669529 -1.667188533
2505294963000 22.303934123 114.179669045 -1.670400768
2505394954000 22.303932599 114.179668641 -1.677950851
2505494945000 22.303931086 114.179668252 -1.677683816
2505594936000 22.303929915 114.179667958 -1.673624949
2505694927000 22.303928589 114.179667638 -1.673116160
2505794918000 22.303927059 114.179667282 -1.693807025
2505894909000 22.303925415 114.179666904 -1.714914820
2505994899000 22.303923935 114.179666539 -1.717358821
2506094890000 22.303922394 114.179666122 -1.722596254
2506194881000 22.303920889 114.179665687 -1.736827550
2506294872000 22.303919543 114.179665275 -1.760121291
2506394863000 22.303918084 114.179664857 -1.765225979
2506494854000 22.303916508 114.179664330 -1.762452820
2506594845000 22.303915106 114.179663897 -1.764525547
2506694835000 22.303913705 114.179663456 -1.781464959
2506794826000 22.303912180 114.179662962 -1.804329178
2506894817000 22.303910838 114.179662445 -1.806316009
2506994808000 22.303909137 114.179661807 -1.800745187
2507094799000 22.303907642 114.179661230 -1.797216208
2507194790000 22.303906310 114.179660749 -1.803553744
2507294781000 22.303905433 114.179660334 -1.801415121
2507394771000 22.303903935 114.179659818 -1.793270796
2507494762000 22.303902885 114.179659393 -1.794977719
2507594753000 22.303901441 114.179658932 -1.809331552
2507694744000 22.303899449 114.179658322 -1.825717946
2507794735000 22.303897966 114.179657783 -1.826374226
2507894726000 22.303896371 114.179657244 -1.829364068
2507994717000 22.303894798 114.179656720 -1.829791504
2508094707000 22.303892715 114.179656030 -1.847966952
2508194698000 22.303891163 114.179655476 -1.858699681
2508294689000 22.303889550 114.179654903 -1.853734031
2508394680000 22.303888427 114.179654580 -1.852388157
2508494671000 22.303886812 114.179654092 -1.873463835
2508594662000 22.303885507 114.179653710 -1.901969089
2508694653000 22.303883938 114.179653214 -1.911756566
2508794643000 22.303882036 114.179652652 -1.915122911
2508894634000 22.303880351 114.179652108 -1.927499088
2508994625000 22.303878793 114.179651611 -1.946487810
2509094616000 22.303877184 114.179651174 -1.951091950
2509194607000 22.303875659 114.179650680 -1.948777034
2509294598000 22.303874136 114.179650240 -1.945358815
2509394589000 22.303872521 114.179649811 -1.963781662
2509494579000 22.303870928 114.179649376 -1.974331807
2509594570000 22.303869653 114.179649040 -1.969538317
2509694561000 22.303867992 114.179648580 -1.973573515
2509794552000 22.303866557 114.179648221 -1.985202018
2509894543000 22.303865167 114.179647906 -2.008958763
2509994534000 22.303863396 114.179647486 -2.017280230
2510094525000 22.303861694 114.179647142 -2.010436489
2510194515000 22.303860356 114.179646902 -2.010817796
2510294506000 22.303859535 114.179646811 -2.028437334
2510394497000 22.303857396 114.179646385 -2.048323913
2510494488000 22.303855817 114.179646098 -2.051739400
2510594479000 22.303853834 114.179645796 -2.049593666
2510694470000 22.303850961 114.179645183 -2.066106811
2510794461000 22.303849569 114.179644972 -2.092370165
2510894451000 22.303848007 114.179644879 -2.097278149
2510994442000 22.303846729 114.179644784 -2.107681877
2511094433000 22.303844537 114.179644524 -2.127774079
2511194424000 22.303843027 114.179644618 -2.150328902
2511294415000 22.303840283 114.179644597 -2.163472605
2511394406000 22.303838967 114.179644791 -2.165457351
2511494397000 22.303837217 114.179644910 -2.168577311
2511594387000 22.303835394 114.179645158 -2.193607232
2511694378000 22.303834310 114.179645510 -2.216447565
2511794369000 22.303832734 114.179645976 -2.209784865
2511894360000 22.303830743 114.179646491 -2.207026473
2511994351000 22.303830397 114.179646995 -2.218604422
